time,open,high,low,close,Volume,Volume MA
-424175400,49.330002,49.48,49.080002,49.080002,NaN,NaN
-423570600,49,49.639999,49,49.639999,NaN,NaN
-422965800,48.959999,49.360001,48.959999,49.09,NaN,NaN
-422361000,48.580002,48.990002,48,48.82,NaN,NaN
-421756200,48.25,48.25,47.419998,47.950001,NaN,NaN
-421151400,47.66,47.66,46.939999,47.509998,NaN,NaN
-420546600,47.889999,48.099998,47.810001,47.810001,NaN,NaN
-419941800,47.560001,47.560001,46.09,47.209999,NaN,NaN
-419337000,47.099998,47.099998,46.209999,46.580002,NaN,NaN
-418732200,46.400002,46.400002,45.349998,45.349998,NaN,NaN
-418127400,44.700001,46.450001,44.700001,46.450001,NaN,NaN
-417522600,46.43,47,46.200001,47,NaN,NaN
-416917800,46.860001,46.860001,46.240002,46.240002,NaN,NaN
-416313000,46.23,46.27,45.849998,46.27,NaN,NaN
-415704600,46.400002,46.98,45.580002,46.98,NaN,NaN
-415099800,47.599998,47.599998,46.34,46.34,NaN,NaN
-414495000,46.490002,46.490002,45.720001,45.740002,NaN,NaN
-413890200,45.290001,45.290001,44.669998,45.139999,NaN,NaN
-413285400,44.869999,45.080002,44.380001,45.080002,NaN,NaN
-412680600,45.98,47.040001,45.84,47.040001,NaN,NaN
-412075800,46.799999,46.799999,46.130001,46.540001,NaN,NaN
-411471000,46.540001,46.540001,46.07,46.369999,NaN,NaN
-410866200,46.389999,46.560001,46.349998,46.560001,NaN,NaN
-410261400,46.669998,46.669998,46.200001,46.66,NaN,NaN
-409656600,46.419998,46.419998,46.16,46.18,NaN,NaN
-409051800,45.860001,45.860001,44.639999,44.639999,NaN,NaN
-408447000,44.400002,45.029999,44.400002,44.82,NaN,NaN
-407842200,44.490002,44.91,44.490002,44.619999,NaN,NaN
-407237400,44.529999,44.529999,43.32,43.32,NaN,NaN
-406632600,42.57,43.509998,42.389999,43.509998,NaN,NaN
-406027800,43.459999,43.630001,43.459999,43.48,NaN,NaN
-405423000,43.380001,43.740002,43.259998,43.740002,NaN,NaN
-404818200,44.060001,44.23,44.060001,44.07,NaN,NaN
-404213400,43.779999,44.07,43.75,44.049999,NaN,NaN
-403608600,43.849998,44.110001,43.849998,44.060001,NaN,NaN
-403003800,43.880001,44.18,43.880001,44.110001,NaN,NaN
-402399000,44.139999,44.540001,44.139999,44.490002,NaN,NaN
-401794200,44.389999,44.98,44.389999,44.98,NaN,NaN
-401189400,44.950001,45.41,44.950001,45.41,NaN,NaN
-400584600,45.48,45.720001,45.48,45.5,NaN,NaN
-399983400,45.73,46.389999,45.73,46.34,NaN,NaN
-399378600,46.27,46.59,46.130001,46.59,NaN,NaN
-398773800,46.880001,47.150002,46.669998,47.150002,NaN,NaN
-398169000,47.349998,47.349998,47.139999,47.209999,NaN,NaN
-397564200,46.779999,47.43,46.689999,47.43,NaN,NaN
-396959400,47.369999,47.849998,47.27,47.849998,NaN,NaN
-396354600,47.900002,48.150002,47.900002,48.150002,NaN,NaN
-395749800,48.240002,48.240002,47.150002,47.150002,NaN,NaN
-395145000,46.779999,47.369999,46.779999,47.369999,NaN,NaN
-394540200,47.43,48.689999,47.43,48.689999,NaN,NaN
-393935400,48.900002,49.080002,48.860001,49.080002,NaN,NaN
-393330600,49.130001,49.130001,48.529999,48.580002,NaN,NaN
-392725800,48.470001,48.610001,48.450001,48.450001,NaN,NaN
-392121000,47.919998,47.919998,47.68,47.68,NaN,NaN
-391516200,47.259998,47.259998,46.669998,46.919998,NaN,NaN
-390911400,46.330002,46.330002,45.73,45.830002,NaN,NaN
-390306600,44.91,45.490002,44.509998,44.509998,NaN,NaN
-389701800,43.889999,45.220001,43.889999,45.220001,NaN,NaN
-389097000,45.439999,45.439999,44.68,44.68,NaN,NaN
-388492200,44.279999,44.82,43.869999,44.799999,NaN,NaN
-387887400,44.580002,44.689999,43.689999,43.689999,NaN,NaN
-387282600,42.689999,42.98,42.549999,42.549999,NaN,NaN
-386677800,42.419998,43.139999,42.419998,42.790001,NaN,NaN
-386073000,42.220001,42.220001,40.939999,40.939999,NaN,NaN
-385468200,41.240002,41.669998,40.330002,40.330002,NaN,NaN
-384863400,39.150002,40.73,38.98,40.59,NaN,NaN
-384255000,40.419998,41.060001,40.419998,40.439999,NaN,NaN
-383650200,40.369999,40.669998,40.189999,40.189999,NaN,NaN
-383045400,40.18,40.369999,39.439999,40.369999,NaN,NaN
-382440600,40.040001,40.869999,39.810001,40.869999,NaN,NaN
-381835800,41.18,41.720001,40.09,41.720001,NaN,NaN
-381231000,41.360001,41.540001,41.310001,41.310001,NaN,NaN
-380626200,40.919998,40.919998,40.509998,40.73,NaN,NaN
-380021400,40.119999,40.119999,39.380001,39.48,NaN,NaN
-379416600,39.48,39.919998,39.48,39.779999,NaN,NaN
-378811800,39.580002,40.869999,39.580002,40.869999,NaN,NaN
-378207000,40.68,41,40.369999,40.369999,NaN,NaN
-377602200,40.490002,41.099998,40.490002,41.099998,NaN,NaN
-376997400,41.349998,41.709999,41.200001,41.709999,NaN,NaN
-376392600,41.59,41.880001,41.59,41.700001,NaN,NaN
-375787800,42.040001,42.459999,41.73,41.73,NaN,NaN
-375183000,41.48,41.48,40.93,41.330002,NaN,NaN
-374578200,41.110001,41.169998,40.880001,40.880001,NaN,NaN
-373973400,40.650002,40.919998,40.610001,40.84,NaN,NaN
-373368600,41.130001,42.07,41.130001,42.07,NaN,NaN
-372763800,42.209999,42.509998,42.209999,42.330002,NaN,NaN
-372159000,42.040001,42.419998,41.889999,42.419998,NaN,NaN
-371554200,42.580002,42.580002,42.169998,42.200001,NaN,NaN
-370949400,42.099998,42.099998,41.48,41.48,NaN,NaN
-370344600,41.330002,41.740002,41.330002,41.740002,NaN,NaN
-369739800,42,42.709999,42,42.709999,NaN,NaN
-369135000,42.93,43.360001,42.799999,43.360001,NaN,NaN
-368533800,43.220001,43.689999,43,43.689999,NaN,NaN
-367929000,43.790001,44.09,43.790001,44.09,NaN,NaN
-367324200,43.75,43.75,43.119999,43.360001,NaN,NaN
-366719400,43.240002,43.869999,43.240002,43.869999,NaN,NaN
-366114600,43.849998,44.09,43.790001,44.09,NaN,NaN
-365509800,44.310001,44.639999,44.310001,44.639999,NaN,NaN
-364905000,44.57,45.02,44.48,45.02,NaN,NaN
-364300200,45.18,45.34,44.610001,44.849998,NaN,NaN
-363695400,44.689999,44.900002,44.52,44.900002,NaN,NaN
-363090600,45.240002,45.470001,45.240002,45.470001,NaN,NaN
-362485800,45.619999,45.720001,45.25,45.720001,NaN,NaN
-361881000,45.139999,45.77,45.110001,45.77,NaN,NaN
-361276200,46.330002,46.970001,46.330002,46.970001,NaN,NaN
-360671400,47.150002,47.490002,46.959999,47.490002,NaN,NaN
-360066600,47.939999,48.049999,47.459999,48.049999,NaN,NaN
-359461800,48.16,48.16,47.5,47.5,NaN,NaN
-358857000,47.220001,47.73,47.220001,47.73,NaN,NaN
-358252200,47.740002,47.91,47.66,47.75,NaN,NaN
-357647400,48,48.18,47.970001,47.970001,NaN,NaN
-357042600,48.130001,48.639999,48.130001,48.529999,NaN,NaN
-356437800,48.959999,49.400002,48.959999,49.400002,NaN,NaN
-355833000,49.200001,49.779999,49.200001,49.66,NaN,NaN
-355228200,49.869999,50.369999,49.869999,50.369999,NaN,NaN
-354623400,51.07,51.389999,51.049999,51.389999,NaN,NaN
-354018600,51.619999,51.619999,50.580002,51.459999,NaN,NaN
-353413800,51.27,51.27,50.810001,50.810001,NaN,NaN
-352805400,50.419998,51.330002,50.419998,51.330002,NaN,NaN
-352200600,51.560001,52.450001,51.560001,52.259998,NaN,NaN
-351595800,52.57,53.09,52.57,53.09,NaN,NaN
-350991000,53.240002,53.240002,52.700001,52.700001,NaN,NaN
-350386200,52.029999,52.48,51.02,52.48,NaN,NaN
-349781400,52.689999,52.689999,52.459999,52.459999,NaN,NaN
-349176600,52.459999,53.459999,52.459999,53.220001,NaN,NaN
-348571800,53.369999,54.150002,53.369999,54.07,NaN,NaN
-347967000,53.709999,54.110001,53.419998,54.110001,NaN,NaN
-347362200,54.740002,55.439999,54.740002,55.439999,NaN,NaN
-346757400,55.66,55.77,54.889999,55.77,NaN,NaN
-346152600,55.779999,55.830002,55.470001,55.810001,NaN,NaN
-345547800,55.68,56.040001,55.68,56,NaN,NaN
-344943000,55.77,55.779999,55.16,55.450001,NaN,NaN
-344338200,55.209999,55.279999,54.369999,54.369999,NaN,NaN
-343733400,53.580002,54.419998,53.580002,54.419998,NaN,NaN
-343128600,54.5,55.52,54.290001,55.52,NaN,NaN
-342523800,55.48,55.48,55.240002,55.41,NaN,NaN
-341919000,55.73,56.43,55.73,56.209999,NaN,NaN
-341314200,56.150002,56.669998,56.150002,56.669998,NaN,NaN
-340709400,56.060001,56.52,56.060001,56.389999,NaN,NaN
-340104600,55.869999,55.959999,55.759998,55.759998,NaN,NaN
-339499800,55.450001,56.439999,55.439999,56.439999,NaN,NaN
-338895000,56.599998,56.599998,56.169998,56.220001,NaN,NaN
-338290200,56.43,57.919998,56.43,57.919998,NaN,NaN
-337685400,58.169998,58.169998,57.599998,57.959999,NaN,NaN
-337084200,58.139999,58.139999,57.59,57.650002,NaN,NaN
-336479400,57.650002,57.75,56.880001,57.32,NaN,NaN
-335874600,57.959999,58.369999,57.959999,58.16,NaN,NaN
-335269800,58.150002,58.330002,58.09,58.330002,NaN,NaN
-334665000,58.18,58.68,58.09,58.68,NaN,NaN
-334060200,58.630001,58.630001,57.509998,57.509998,NaN,NaN
-333455400,56.759998,57.290001,56.360001,57.290001,NaN,NaN
-332850600,56.990002,57.130001,56.560001,57.130001,NaN,NaN
-332245800,57.130001,57.98,57.119999,57.98,NaN,NaN
-331641000,58.369999,59.279999,58.369999,59.279999,NaN,NaN
-331036200,59.650002,60.029999,59.650002,59.91,NaN,NaN
-330431400,59.41,59.59,59.189999,59.189999,NaN,NaN
-329826600,58.91,59.669998,58.91,59.650002,NaN,NaN
-329221800,60.02,60.619999,60.02,60.509998,NaN,NaN
-328617000,60.709999,60.709999,59.869999,59.869999,NaN,NaN
-328012200,58.619999,59.389999,58.619999,59.290001,NaN,NaN
-327407400,59.169998,59.169998,58.27,59.080002,NaN,NaN
-326802600,58.869999,59.599998,58.869999,59.599998,NaN,NaN
-326197800,59.599998,59.599998,58.259998,58.540001,NaN,NaN
-325593000,57.700001,57.700001,56.990002,57.41,NaN,NaN
-324988200,56.990002,56.990002,56.189999,56.189999,NaN,NaN
-324383400,55.27,56.779999,55.139999,56.73,NaN,NaN
-323778600,57.150002,57.509998,56.880001,57.200001,NaN,NaN
-323173800,57.139999,57.139999,56.810001,57,NaN,NaN
-322569000,57.32,57.330002,56.709999,57.330002,NaN,NaN
-321964200,57.009998,57.009998,56,56.560001,NaN,NaN
-321355800,56.939999,57.52,56.939999,57.52,NaN,NaN
-320751000,57.41,57.599998,57.259998,57.599998,NaN,NaN
-320146200,57.5,57.5,56.849998,56.849998,NaN,NaN
-319541400,56.220001,56.990002,56.220001,56.970001,NaN,NaN
-318936600,57.080002,57.700001,57.080002,57.700001,NaN,NaN
-318331800,58.279999,58.849998,58.279999,58.849998,NaN,NaN
-317727000,58.959999,59.34,58.880001,58.880001,NaN,NaN
-317122200,59.040001,59.139999,58.860001,59.139999,NaN,NaN
-316517400,59.209999,59.209999,58.959999,59,NaN,NaN
-315912600,58.98,59.889999,58.98,59.889999,NaN,NaN
-315307800,59.91,60.389999,59.5,59.5,NaN,NaN
-314703000,58.77,58.77,58.080002,58.380001,NaN,NaN
-314098200,57.889999,57.889999,57.07,57.380001,NaN,NaN
-313493400,56.779999,56.860001,55.610001,55.610001,NaN,NaN
-312888600,55.959999,56.82,55.959999,55.98,NaN,NaN
-312283800,55.32,55.84,55.18,55.459999,NaN,NaN
-311679000,55.169998,56.240002,54.73,56.240002,NaN,NaN
-311074200,55.939999,56.16,55.740002,56.16,NaN,NaN
-310469400,56.119999,56.119999,54.57,54.57,NaN,NaN
-309864600,54.02,54.240002,53.470001,54.240002,NaN,NaN
-309259800,54.32,55.040001,54.32,55.009998,NaN,NaN
-308655000,55.07,55.98,55.07,55.98,NaN,NaN
-308050200,55.860001,55.860001,55.34,55.43,NaN,NaN
-307445400,55.540001,56.52,55.369999,56.389999,NaN,NaN
-306840600,56.169998,56.43,56.169998,56.43,NaN,NaN
-306235800,56.59,56.59,55.419998,55.419998,NaN,NaN
-305634600,54.860001,55.040001,54.369999,54.369999,NaN,NaN
-305029800,54.130001,55.040001,54.130001,54.75,NaN,NaN
-304425000,54.799999,55.299999,54.419998,55.299999,NaN,NaN
-303820200,55.25,55.73,55.25,55.73,NaN,NaN
-303215400,55.759998,55.759998,55.669998,55.740002,NaN,NaN
-302610600,55.830002,56.23,55.830002,56.23,NaN,NaN
-302005800,56.889999,58,56.889999,57.970001,NaN,NaN
-301401000,57.990002,57.990002,57.439999,57.439999,NaN,NaN
-300796200,57.16,57.68,57.110001,57.68,NaN,NaN
-300191400,57.330002,57.330002,56.919998,57.060001,NaN,NaN
-299586600,57.02,57.380001,56.939999,57.380001,NaN,NaN
-298981800,56.869999,56.869999,56.049999,56.049999,NaN,NaN
-298377000,55.700001,55.700001,54.720001,54.720001,NaN,NaN
-297772200,54.18,55.509998,54.169998,55.509998,NaN,NaN
-297167400,55.529999,55.529999,54.720001,55.439999,NaN,NaN
-296562600,55.52,56.66,55.52,56.66,NaN,NaN
-295957800,56.610001,57.009998,56.610001,57.009998,NaN,NaN
-295353000,57.189999,58.07,57.189999,57.599998,NaN,NaN
-294748200,57.439999,57.439999,56.84,57,NaN,NaN
-294143400,56.490002,56.490002,55.740002,56.110001,NaN,NaN
-293538600,55.720001,55.830002,55.110001,55.110001,NaN,NaN
-292933800,53.860001,54.57,53.860001,53.900002,NaN,NaN
-292329000,53.060001,53.52,52.48,53.52,NaN,NaN
-291724200,53.360001,54.029999,52.990002,54.029999,NaN,NaN
-291119400,54.139999,54.860001,54.139999,54.860001,NaN,NaN
-290514600,54.630001,54.630001,53.720001,53.720001,NaN,NaN
-289909800,52.700001,53.619999,52.200001,53.41,NaN,NaN
-289301400,53.389999,54.900002,53.389999,54.900002,NaN,NaN
-288696600,55.110001,56.43,55.110001,55.869999,NaN,NaN
-288091800,55.59,55.82,55.549999,55.82,NaN,NaN
-287487000,55.93,56.130001,55.720001,56.130001,NaN,NaN
-286882200,56.029999,56.029999,55.299999,55.389999,NaN,NaN
-286277400,55.310001,56.650002,55.310001,56.650002,NaN,NaN
-285672600,56.849998,57.200001,56.68,57.200001,NaN,NaN
-285067800,57.130001,57.549999,57.09,57.439999,NaN,NaN
-284463000,57.52,58.110001,57.52,58.110001,NaN,NaN
-283858200,57.57,58.57,57.57,58.400002,NaN,NaN
-283253400,58.810001,59.599998,58.810001,59.599998,NaN,NaN
-282648600,59.580002,59.959999,59.580002,59.959999,NaN,NaN
-282043800,60.290001,61.240002,60.290001,61.240002,NaN,NaN
-281439000,61.970001,62.299999,61.779999,62.220001,NaN,NaN
-280834200,61.759998,62.209999,61.5,61.5,NaN,NaN
-280229400,61.139999,62.299999,61.139999,62.099998,NaN,NaN
-279624600,62.32,62.84,62.32,62.84,NaN,NaN
-279019800,63.299999,63.950001,63.299999,63.950001,NaN,NaN
-278415000,64.050003,64.050003,63.439999,63.48,NaN,NaN
-277810200,63.66,64.209999,63.380001,64,NaN,NaN
-277205400,64.860001,64.860001,64.419998,64.419998,NaN,NaN
-276600600,64.349998,65.059998,64.349998,65.059998,NaN,NaN
-275995800,65.599998,65.959999,65.459999,65.959999,NaN,NaN
-275391000,66.529999,66.620003,66.260002,66.370003,NaN,NaN
-274786200,68.68,68.68,65.769997,65.769997,NaN,NaN
-274181400,64.400002,65.550003,64.400002,65.309998,NaN,NaN
-273580200,65.169998,66.519997,65.169998,66.519997,NaN,NaN
-272975400,66.410004,66.5,66.389999,66.5,NaN,NaN
-272370600,66.830002,67.389999,66.830002,67.269997,NaN,NaN
-271765800,66.849998,66.849998,66.010002,66.43,NaN,NaN
-271161000,66.559998,66.730003,66.559998,66.730003,NaN,NaN
-270556200,67.080002,67.080002,65.639999,66.660004,NaN,NaN
-269951400,66.150002,66.150002,65.18,65.18,NaN,NaN
-269346600,64.580002,65.160004,64.580002,65.160004,NaN,NaN
-268741800,64.470001,64.639999,64.470001,64.639999,NaN,NaN
-268137000,65.209999,65.809998,65.209999,65.769997,NaN,NaN
-267532200,65.709999,65.709999,64.860001,65.279999,NaN,NaN
-266927400,64.790001,64.860001,64.410004,64.860001,NaN,NaN
-266322600,64.870003,66.709999,64.870003,66.709999,NaN,NaN
-265717800,66.760002,67.68,66.760002,67.68,NaN,NaN
-265113000,67.669998,68.059998,67.669998,68.059998,NaN,NaN
-264508200,67.720001,68.290001,67.550003,68.290001,NaN,NaN
-263903400,68.43,68.440002,67.589996,67.669998,NaN,NaN
-263298600,67.699997,68.190002,67.550003,68.190002,NaN,NaN
-262693800,67.959999,68.459999,67.879997,67.879997,NaN,NaN
-262089000,67.279999,68.010002,67.279999,67.650002,NaN,NaN
-261484200,67.209999,67.209999,66.080002,66.720001,NaN,NaN
-260879400,65.769997,66.730003,65.769997,66.730003,NaN,NaN
-260274600,66.769997,67.769997,66.730003,66.970001,NaN,NaN
-259669800,67.940002,68.169998,67.940002,68.040001,NaN,NaN
-259065000,67.849998,68.449997,67.849998,68,NaN,NaN
-258460200,68.059998,68.459999,67.980003,68.339996,NaN,NaN
-257851800,68.419998,69.470001,68.419998,69.470001,NaN,NaN
-257247000,70.010002,71.07,70.010002,71.07,NaN,NaN
-256642200,71.269997,71.669998,71.269997,71.620003,NaN,NaN
-256037400,71.720001,71.839996,71.699997,71.839996,NaN,NaN
-255432600,71.849998,71.849998,71.32,71.779999,NaN,NaN
-254827800,72.010002,72.040001,71.699997,72.040001,NaN,NaN
-254223000,72.389999,72.639999,71.980003,72.010002,NaN,NaN
-253618200,71.760002,71.760002,70.860001,70.910004,NaN,NaN
-253013400,71.019997,71.690002,71.019997,71.550003,NaN,NaN
-252408600,71.550003,71.959999,69.349998,69.660004,NaN,NaN
-251803800,69.660004,70.169998,68.169998,69.610001,NaN,NaN
-251199000,69.610001,70.080002,67.75,68.75,NaN,NaN
-250594200,68.75,69.370003,67.550003,68.129997,NaN,NaN
-249989400,68.129997,70.019997,67.550003,69.809998,NaN,NaN
-249384600,69.809998,70.949997,69.410004,70.480003,NaN,NaN
-248779800,70.480003,71.129997,70.029999,70.589996,NaN,NaN
-248175000,70.589996,70.970001,69.730003,70.160004,NaN,NaN
-247570200,70.160004,70.599998,69.440002,70.160004,NaN,NaN
-246965400,70.160004,70.709999,69.370003,70.419998,NaN,NaN
-246360600,70.419998,71.440002,70.019997,70.940002,NaN,NaN
-245755800,70.940002,71.309998,70.120003,70.449997,NaN,NaN
-245151000,70.449997,70.629997,69.160004,69.550003,NaN,NaN
-244546200,69.550003,69.82,68.120003,68.839996,NaN,NaN
-243941400,68.839996,69.260002,67.029999,67.900002,NaN,NaN
-243336600,67.900002,68.900002,67.209999,68.589996,NaN,NaN
-242731800,68.589996,69.010002,65.989998,66.300003,NaN,NaN
-242130600,66.300003,66.93,63.759998,66.239998,NaN,NaN
-241525800,66.239998,66.559998,62.439999,62.650002,NaN,NaN
-240921000,62.650002,64.879997,61.110001,63.82,NaN,NaN
-240316200,63.82,64,59,59.470001,NaN,NaN
-239711400,59.150002,60.82,53.130001,59.380001,NaN,NaN
-239106600,59.119999,59.169998,56.330002,58.450001,NaN,NaN
-238501800,58.450001,58.580002,53.66,55.889999,NaN,NaN
-237897000,55.889999,56.529999,52.48,52.68,NaN,NaN
-237292200,52.68,55.470001,51.349998,54.75,NaN,NaN
-236687400,54.75,57.099998,54.470001,56.169998,NaN,NaN
-236082600,56.169998,58.669998,55.540001,57.830002,NaN,NaN
-235477800,57.830002,58.099998,55.860001,56.810001,NaN,NaN
-234873000,56.810001,57.360001,55.779999,57.200001,NaN,NaN
-234268200,57.200001,58.580002,57.080002,58.119999,NaN,NaN
-233663400,58.119999,58.349998,56.759998,57.549999,NaN,NaN
-233058600,57.549999,59.240002,57.220001,59.009998,NaN,NaN
-232453800,59.009998,60.330002,58.900002,59.580002,NaN,NaN
-231849000,59.580002,59.939999,58.169998,59.119999,NaN,NaN
-231244200,59.119999,59.490002,57.720001,58.380001,NaN,NaN
-230639400,58.380001,59.18,57.880001,58.889999,NaN,NaN
-230034600,58.889999,59.540001,57.43,57.689999,NaN,NaN
-229429800,57.450001,57.450001,55.529999,56.27,NaN,NaN
-228825000,56.27,57.299999,55.259998,57.07,NaN,NaN
-228220200,57.07,57.830002,56.66,56.950001,NaN,NaN
-227615400,56.950001,57.630001,55.34,55.59,NaN,NaN
-227010600,55.48,55.48,52.549999,54.540001,NaN,NaN
-226402200,55.34,58.189999,55.34,57.75,NaN,NaN
-225797400,57.75,59.119999,57.689999,58.779999,NaN,NaN
-225192600,58.779999,60.669998,58.59,60.16,NaN,NaN
-224587800,60.16,62.029999,59.459999,61.540001,NaN,NaN
-223983000,61.540001,62.779999,60.950001,62.259998,NaN,NaN
-223378200,62.259998,63.5,61.279999,63.060001,NaN,NaN
-222773400,63.060001,63.349998,61.720001,62.57,NaN,NaN
-222168600,62.57,63.279999,61.720001,62.639999,NaN,NaN
-221563800,62.639999,63.41,62.189999,62.959999,NaN,NaN
-220959000,62.959999,64.449997,62.32,64.129997,NaN,NaN
-220354200,64.129997,65.220001,63.669998,64.849998,NaN,NaN
-219749400,64.849998,65.699997,64.349998,65.18,NaN,NaN
-219144600,65.18,66.230003,64.639999,65.919998,NaN,NaN
-218539800,65.919998,66.589996,65.510002,66.309998,NaN,NaN
-217935000,66.309998,66.809998,65.379997,66.169998,NaN,NaN
-217330200,66.169998,66.75,65.160004,66.410004,NaN,NaN
-216725400,66.410004,66.959999,65.360001,65.919998,NaN,NaN
-216120600,65.919998,66.089996,63.799999,64.099998,NaN,NaN
-215515800,64.099998,65.739998,63.880001,65.330002,NaN,NaN
-214911000,65.330002,66.269997,65.110001,65.93,NaN,NaN
-214306200,65.93,66.440002,65.190002,66.190002,NaN,NaN
-213701400,66.190002,67.010002,65.919998,66.57,NaN,NaN
-213096600,66.57,68.459999,66.230003,68.279999,NaN,NaN
-212491800,68.279999,69.07,67.660004,68.769997,NaN,NaN
-211887000,68.769997,69.610001,68.470001,69.230003,NaN,NaN
-211282200,69.230003,70.120003,68.949997,69.699997,NaN,NaN
-210681000,69.699997,70.510002,69.260002,70.029999,NaN,NaN
-210076200,70.029999,70.809998,69.029999,70.519997,NaN,NaN
-209471400,70.519997,70.889999,69.830002,70.290001,NaN,NaN
-208866600,70.290001,70.68,69.589996,70.019997,NaN,NaN
-208261800,70.019997,71.139999,69.480003,70.800003,NaN,NaN
-207657000,70.800003,71.239998,70.099998,70.410004,NaN,NaN
-207052200,70.410004,70.849998,69.57,70.25,NaN,NaN
-206447400,69.949997,70.57,69.309998,70.25,NaN,NaN
-205842600,70.25,70.669998,68.779999,69.370003,NaN,NaN
-205237800,69.370003,70.480003,68.580002,70.220001,NaN,NaN
-204633000,70.220001,70.389999,69.360001,69.639999,NaN,NaN
-204028200,69.639999,69.730003,67.900002,68.349998,NaN,NaN
-203423400,68.349998,68.919998,67.540001,68.540001,NaN,NaN
-202818600,68.540001,69.830002,68.32,69.300003,NaN,NaN
-202213800,69.300003,70.650002,69.199997,70.480003,NaN,NaN
-201609000,70.480003,71.949997,70.190002,71.489998,NaN,NaN
-201004200,71.489998,72.139999,70.949997,71.760002,NaN,NaN
-200399400,71.760002,72.709999,71.269997,72.5,NaN,NaN
-199794600,72.5,73.510002,72.150002,72.839996,NaN,NaN
-199189800,72.839996,73.790001,72.25,73.169998,NaN,NaN
-198585000,73.169998,73.709999,72.510002,73.300003,NaN,NaN
-197980200,73.300003,73.870003,71.599998,72.129997,NaN,NaN
-197375400,72.129997,73.190002,71.279999,72.849998,NaN,NaN
-196770600,72.849998,73.269997,71.599998,72.269997,NaN,NaN
-196165800,72.269997,73.769997,71.849998,73.32,NaN,NaN
-195561000,73.32,74.410004,72.480003,74.010002,NaN,NaN
-194952600,74.010002,75.18,73.25,73.830002,NaN,NaN
-194347800,73.830002,74.269997,72.330002,73.360001,NaN,NaN
-193743000,73.519997,73.669998,72.089996,72.349998,NaN,NaN
-193138200,72.349998,73.139999,69.480003,69.610001,NaN,NaN
-192533400,71.400002,73.470001,71.400002,73.230003,NaN,NaN
-191928600,73.230003,74.629997,73.019997,74,NaN,NaN
-191323800,74,74.480003,73.400002,74.059998,NaN,NaN
-190719000,74.059998,75.209999,73.779999,74.279999,NaN,NaN
-190114200,74.279999,74.910004,73.440002,74.440002,NaN,NaN
-189509400,74.440002,76.040001,74.129997,75.5,NaN,NaN
-188904600,75.5,76.669998,75.18,76.239998,NaN,NaN
-188299800,76.239998,77.209999,75.779999,76.559998,NaN,NaN
-187695000,76.559998,77.620003,75.870003,77.110001,NaN,NaN
-187090200,77.110001,77.779999,76.260002,77.040001,NaN,NaN
-186485400,77.040001,77.550003,76.360001,77.18,NaN,NaN
-185880600,77.18,77.93,76.809998,77.480003,NaN,NaN
-185275800,77.480003,77.989998,77,77.620003,NaN,NaN
-184671000,77.620003,78.309998,77.190002,77.800003,NaN,NaN
-184066200,77.800003,78.699997,77.5,78.309998,NaN,NaN
-183461400,78.309998,79.589996,77.949997,79.139999,NaN,NaN
-182856600,79.139999,79.889999,78.720001,78.919998,NaN,NaN
-182251800,78.919998,79.580002,78.169998,79.190002,NaN,NaN
-181647000,79.190002,80.370003,78.57,79.940002,NaN,NaN
-181042200,79.940002,80.449997,79.260002,79.849998,NaN,NaN
-180437400,79.849998,80.980003,79.419998,80.550003,NaN,NaN
-179832600,80.550003,81.199997,79.449997,79.75,NaN,NaN
-179231400,79.75,80.599998,78.900002,80.169998,NaN,NaN
-178626600,80.169998,81.720001,79.870003,81,NaN,NaN
-178021800,81,81.809998,80.370003,81.099998,NaN,NaN
-177417000,81.099998,81.489998,79.959999,80.730003,NaN,NaN
-176812200,80.730003,81.160004,79.779999,80.370003,NaN,NaN
-176207400,80.370003,80.830002,78.440002,79.019997,NaN,NaN
-175602600,79.019997,80.129997,78.150002,79.599998,NaN,NaN
-174997800,79.599998,81.339996,79.389999,80.889999,NaN,NaN
-174393000,80.889999,81.779999,80.410004,81.459999,NaN,NaN
-173788200,81.459999,82.980003,81.099998,82.599998,NaN,NaN
-173183400,82.599998,83.989998,82.370003,83.360001,NaN,NaN
-172578600,83.360001,84.330002,82.720001,84.010002,NaN,NaN
-171973800,84.010002,84.330002,82.959999,83.459999,NaN,NaN
-171369000,83.459999,83.82,82.400002,83.18,NaN,NaN
-170764200,83.18,83.489998,80.800003,81.860001,NaN,NaN
-170159400,81.860001,82.870003,81.43,82.349998,NaN,NaN
-169554600,82.349998,82.849998,81.599998,82.07,NaN,NaN
-168949800,82.07,82.480003,80.989998,81.989998,NaN,NaN
-168345000,81.989998,83.029999,81.459999,82.760002,NaN,NaN
-167740200,82.760002,83.839996,82.459999,83.449997,NaN,NaN
-167135400,83.449997,84.290001,82.57,83.480003,NaN,NaN
-166530600,83.480003,84.620003,83.410004,84.209999,NaN,NaN
-165925800,84.209999,84.800003,83.709999,84.360001,NaN,NaN
-165321000,84.360001,85.599998,84.199997,85.220001,NaN,NaN
-164716200,85.220001,85.580002,83.650002,84.830002,NaN,NaN
-164111400,84.830002,85.639999,84.470001,85.139999,NaN,NaN
-163503000,85.139999,85.699997,84.360001,84.860001,NaN,NaN
-162898200,84.860001,85.900002,84.510002,85.230003,NaN,NaN
-162293400,85.230003,85.720001,84.489998,85.209999,NaN,NaN
-161688600,85.209999,86.800003,84.879997,86.279999,NaN,NaN
-161083800,86.279999,86.589996,84.550003,85.160004,NaN,NaN
