time,open,high,low,close,Volume,Volume MA
1629313200,4437.01,4437.01,4424,4424.07,NaN,NaN
1629315000,4423.84,4423.93,4397.59,4399.13,NaN,NaN
1629316800,4400.38,4400.45,4400.21,4400.26,NaN,NaN
1629379800,4368.3,4395.67,4367.73,4393.21,NaN,NaN
1629381600,4393.44,4406.65,4392.29,4398.44,NaN,NaN
1629383400,4398.47,4402.68,4382.95,4402.45,NaN,NaN
1629385200,4402.48,4403.59,4396.55,4397.04,NaN,NaN
1629387000,4397.09,4417.63,4397.09,4415.6,NaN,NaN
1629388800,4415.77,4418.61,4407.89,4409.9,NaN,NaN
1629390600,4409.91,4417.37,4409.2,4417.07,NaN,NaN
1629392400,4417.06,4417.24,4402.52,4402.52,NaN,NaN
1629394200,4402.44,4407.84,4397.54,4397.54,NaN,NaN
1629396000,4397.53,4400.91,4389.38,4389.61,NaN,NaN
1629397800,4389.59,4404.29,4382.98,4403.87,NaN,NaN
1629399600,4403.93,4416.89,4403.81,4416.49,NaN,NaN
1629401400,4416.43,4417.89,4400.8,4405.81,NaN,NaN
1629403200,4405.88,4405.91,4405.77,4405.79,NaN,NaN
1629466200,4410.56,4427.78,4406.8,4425.5,NaN,NaN
1629468000,4425.7,4436.71,4425.32,4433.19,NaN,NaN
1629469800,4433.18,4437.46,4428.36,4429.64,NaN,NaN
1629471600,4429.61,4433.23,4428.1,4429.58,NaN,NaN
1629473400,4429.57,4434.97,4427.53,4431.57,NaN,NaN
1629475200,4431.58,4439.5,4431.03,4439.5,NaN,NaN
1629477000,4439.55,4442.83,4439.33,4440.22,NaN,NaN
1629478800,4440.14,4442.76,4439.83,4439.83,NaN,NaN
1629480600,4439.83,4440.8,4435.12,4435.27,NaN,NaN
1629482400,4435.32,4439.44,4433.39,4434.55,NaN,NaN
1629484200,4434.54,4436.35,4432.62,4435.96,NaN,NaN
1629486000,4435.97,4441.39,4435.13,4441.39,NaN,NaN
1629487800,4441.33,4444.35,4439.68,4441.19,NaN,NaN
1629489600,4441.32,4441.68,4441.32,4441.68,NaN,NaN
1629725400,4459.58,4471.06,4459.58,4470.96,NaN,NaN
1629727200,4471.06,4479.93,4469.71,4476.59,NaN,NaN
1629729000,4476.65,4480.72,4474.85,4480.17,NaN,NaN
1629730800,4480.22,4484.78,4479.94,4482.31,NaN,NaN
1629732600,4482.28,4486.08,4482.28,4485.3,NaN,NaN
1629734400,4485.35,4486.92,4485.29,4486.39,NaN,NaN
1629736200,4486.39,4488.75,4484.64,4488.73,NaN,NaN
1629738000,4488.82,4489.88,4483.5,4484.57,NaN,NaN
1629739800,4484.62,4486.12,4482.1,4484.8,NaN,NaN
1629741600,4484.78,4487.64,4484.24,4485.18,NaN,NaN
1629743400,4485.21,4488.47,4485,4487.8,NaN,NaN
1629745200,4487.83,4488.09,4484.11,4486.04,NaN,NaN
1629747000,4486.08,4487.69,4478.68,4478.84,NaN,NaN
1629748800,4479.7,4479.7,4479.5,4479.54,NaN,NaN
1629811800,4487.45,4489.31,4482.28,4487.57,NaN,NaN
1629813600,4487.74,4491.45,4485.95,4491.32,NaN,NaN
1629815400,4491.3,4492.11,4488.65,4489.39,NaN,NaN
1629817200,4489.42,4491.53,4487.52,4487.52,NaN,NaN
1629819000,4487.51,4488.51,4485.31,4488,NaN,NaN
1629820800,4488.06,4488.17,4484.26,4484.65,NaN,NaN
1629822600,4484.65,4487.12,4483.73,4486.69,NaN,NaN
1629824400,4486.7,4488.23,4486.65,4487.79,NaN,NaN
1629826200,4487.77,4490.76,4487.77,4489.9,NaN,NaN
1629828000,4489.94,4491.56,4489.87,4490.43,NaN,NaN
1629829800,4490.42,4492.4,4490.4,4492.34,NaN,NaN
1629831600,4492.38,4492.81,4490.95,4492.11,NaN,NaN
1629833400,4492.12,4492.12,4484.59,4486.22,NaN,NaN
1629835200,4486.38,4486.38,4486.22,4486.22,NaN,NaN
1629898200,4490.45,4491.47,4485.66,4490.34,NaN,NaN
1629900000,4490.42,4492.74,4489.12,4490.36,NaN,NaN
1629901800,4490.4,4492.9,4488.69,4491.78,NaN,NaN
1629903600,4491.81,4495.91,4491.36,4495.91,NaN,NaN
1629905400,4495.93,4499.33,4494.72,4498.19,NaN,NaN
1629907200,4498.2,4500.7,4497.93,4500.5,NaN,NaN
1629909000,4500.5,4501.08,4498.43,4500.11,NaN,NaN
1629910800,4500.14,4500.4,4498.06,4498.19,NaN,NaN
1629912600,4498.24,4499.88,4497.93,4498.47,NaN,NaN
1629914400,4498.46,4500.61,4497.94,4499.49,NaN,NaN
1629916200,4499.48,4499.64,4496.57,4498.76,NaN,NaN
1629918000,4498.78,4499.13,4495.52,4497.44,NaN,NaN
1629919800,4497.45,4501.71,4496.14,4496.14,NaN,NaN
1629921600,4496.25,4496.25,4496.14,4496.2,NaN,NaN
1629984600,4494.27,4495.9,4489.7,4489.92,NaN,NaN
1629986400,4489.87,4492.88,4474.53,4482.62,NaN,NaN
1629988200,4482.71,4485.43,4472.71,4476.03,NaN,NaN
1629990000,4476.25,4485.52,4469.46,4482.13,NaN,NaN
1629991800,4482.11,4484.67,4478.64,4481.92,NaN,NaN
1629993600,4481.88,4487.83,4481.88,4486.92,NaN,NaN
1629995400,4486.92,4487.63,4482.77,4484.63,NaN,NaN
1629997200,4484.59,4486.28,4479.02,4481.27,NaN,NaN
1629999000,4481.29,4484.88,4480.93,4482.55,NaN,NaN
1630000800,4482.48,4482.48,4475.74,4477.89,NaN,NaN
1630002600,4477.9,4479.2,4474.11,4474.38,NaN,NaN
1630004400,4474.44,4476.32,4468.99,4473.11,NaN,NaN
1630006200,4473.11,4476.59,4469.87,4469.87,NaN,NaN
1630008000,4469.77,4469.99,4469.77,4469.93,NaN,NaN
1630071000,4478.37,4486.74,4478.37,4484.56,NaN,NaN
1630072800,4484.88,4505.16,4479.3,4499.97,NaN,NaN
1630074600,4500.4,4505.85,4496.48,4503.34,NaN,NaN
1630076400,4503.44,4505.13,4499.83,4499.9,NaN,NaN
1630078200,4499.88,4506.57,4499.88,4505.96,NaN,NaN
1630080000,4505.95,4507,4504.22,4506.77,NaN,NaN
1630081800,4506.7,4509.16,4506.48,4509.16,NaN,NaN
1630083600,4509.2,4511.75,4508.94,4511.01,NaN,NaN
1630085400,4511.02,4512.08,4509.61,4510.81,NaN,NaN
1630087200,4510.83,4510.83,4507.29,4509.01,NaN,NaN
1630089000,4509.02,4510.21,4508.35,4509.01,NaN,NaN
1630090800,4509.02,4512.45,4508.91,4510.8,NaN,NaN
1630092600,4510.77,4513.33,4507.47,4508.7,NaN,NaN
1630094400,4509.37,4509.45,4509.36,4509.38,NaN,NaN
1630330200,4513.76,4521.48,4513.76,4520.97,NaN,NaN
1630332000,4521.07,4528.85,4519.42,4528.78,NaN,NaN
1630333800,4528.85,4534.51,4527.91,4534.38,NaN,NaN
1630335600,4534.44,4537.15,4532.66,4532.93,NaN,NaN
1630337400,4532.98,4536.89,4532.98,4536.01,NaN,NaN
1630339200,4536.02,4536.34,4530.78,4531.66,NaN,NaN
1630341000,4531.71,4534.03,4531.05,4533.97,NaN,NaN
1630342800,4534,4535,4533.25,4534,NaN,NaN
1630344600,4533.96,4536.66,4533.34,4536.62,NaN,NaN
1630346400,4536.61,4537.36,4534.5,4535.58,NaN,NaN
1630348200,4535.59,4536.02,4533.41,4535.68,NaN,NaN
1630350000,4535.77,4536.61,4533.66,4534.15,NaN,NaN
1630351800,4534.16,4534.2,4528.21,4528.34,NaN,NaN
1630353600,4528.75,4528.82,4528.75,4528.8,NaN,NaN
1630416600,4529.56,4529.72,4515.8,4517.27,NaN,NaN
1630418400,4517.3,4526.01,4516.73,4522.5,NaN,NaN
1630420200,4522.56,4527.31,4521.39,4526.45,NaN,NaN
1630422000,4526.56,4531.07,4523.04,4528.17,NaN,NaN
1630423800,4528.06,4531.39,4527.6,4529.63,NaN,NaN
1630425600,4529.67,4531.23,4527.98,4531.12,NaN,NaN
1630427400,4531.11,4531.11,4528.47,4529.29,NaN,NaN
1630429200,4529.36,4529.47,4520.71,4522.31,NaN,NaN
1630431000,4522.27,4524.99,4520.57,4524.93,NaN,NaN
1630432800,4524.96,4525.41,4521.92,4522.5,NaN,NaN
1630434600,4522.54,4524.66,4519.84,4524.51,NaN,NaN
1630436400,4524.51,4525.12,4518.59,4519.14,NaN,NaN
1630438200,4519.29,4525.76,4518.34,4522.38,NaN,NaN
1630440000,4522.67,4522.72,4522.56,4522.69,NaN,NaN
1630503000,4531.52,4532.28,4524.45,4525.79,NaN,NaN
1630504800,4525.96,4531.51,4525.96,4528.55,NaN,NaN
1630506600,4528.67,4532.26,4528.3,4531.93,NaN,NaN
1630508400,4531.94,4533.04,4527.59,4529.38,NaN,NaN
1630510200,4529.39,4531.56,4528.77,4529.84,NaN,NaN
1630512000,4529.87,4533.64,4529.74,4532.83,NaN,NaN
1630513800,4532.88,4536.55,4532.43,4536.08,NaN,NaN
1630515600,4536.13,4536.97,4534.89,4536.12,NaN,NaN
1630517400,4536.13,4537.11,4535.48,4536.68,NaN,NaN
1630519200,4536.69,4536.8,4532.87,4533.32,NaN,NaN
1630521000,4533.3,4533.61,4528.35,4529.67,NaN,NaN
1630522800,4529.52,4530.82,4525.38,4528.04,NaN,NaN
1630524600,4527.99,4528,4522.02,4523.87,NaN,NaN
1630526400,4524.38,4524.38,4524.1,4524.1,NaN,NaN
1630589400,4539.13,4545.85,4537.72,4539.08,NaN,NaN
1630591200,4539.48,4540.77,4535.97,4540.39,NaN,NaN
1630593000,4540.15,4542.27,4538.11,4539.9,NaN,NaN
1630594800,4539.86,4542.69,4537.97,4541.58,NaN,NaN
1630596600,4541.7,4543.03,4539.74,4540.21,NaN,NaN
1630598400,4540.24,4540.44,4536.94,4537.84,NaN,NaN
1630600200,4537.82,4539.57,4536.32,4539.23,NaN,NaN
1630602000,4539.24,4539.86,4532.61,4532.94,NaN,NaN
1630603800,4532.89,4545.85,4528.09,4529.37,NaN,NaN
1630605600,4529.25,4530.46,4524.66,4526.66,NaN,NaN
1630607400,4526.65,4533.36,4525.44,4532.69,NaN,NaN
1630609200,4532.73,4533.99,4527.78,4528.52,NaN,NaN
1630611000,4528.61,4537.07,4526.87,4537,NaN,NaN
1630612800,4537.21,4537.21,4536.93,4536.94,NaN,NaN
1630675800,4532.42,4532.42,4521.3,4529.58,NaN,NaN
1630677600,4529.91,4535.02,4528.14,4531.39,NaN,NaN
1630679400,4531.39,4532.75,4526.41,4530.85,NaN,NaN
1630681200,4530.88,4535.39,4529.38,4533.71,NaN,NaN
1630683000,4533.81,4535.64,4530.85,4531.4,NaN,NaN
1630684800,4531.46,4534.03,4530.22,4533.73,NaN,NaN
1630686600,4533.8,4534.16,4530.79,4532.64,NaN,NaN
1630688400,4532.67,4539,4532.56,4537.23,NaN,NaN
1630690200,4537.26,4539.92,4536.46,4539.44,NaN,NaN
1630692000,4539.47,4539.76,4537.72,4538.66,NaN,NaN
1630693800,4538.63,4539.57,4537.55,4538.9,NaN,NaN
1630695600,4538.95,4541.45,4537.7,4538.01,NaN,NaN
1630697400,4538.02,4540.27,4533.84,4535.21,NaN,NaN
1630699200,4535.72,4535.72,4535.42,4535.42,NaN,NaN
1631021400,4532.45,4532.45,4518.41,4522.59,NaN,NaN
1631023200,4522.64,4523.31,4513,4516.5,NaN,NaN
1631025000,4516.56,4522.88,4514.93,4522.08,NaN,NaN
1631026800,4522.12,4522.2,4513.41,4515.88,NaN,NaN
1631028600,4515.91,4520.34,4515.4,4518.15,NaN,NaN
1631030400,4518.11,4523.32,4517.74,4522.74,NaN,NaN
1631032200,4522.78,4527.66,4522.22,4527.19,NaN,NaN
1631034000,4527.22,4529.03,4525.94,4526.7,NaN,NaN
1631035800,4526.75,4529.27,4526.4,4528.66,NaN,NaN
1631037600,4528.65,4528.66,4523.99,4524.31,NaN,NaN
1631039400,4524.27,4526.78,4522.8,4526.34,NaN,NaN
1631041200,4526.22,4527.79,4523.42,4523.42,NaN,NaN
1631043000,4523.41,4524.23,4519.4,4520.13,NaN,NaN
1631044800,4520.13,4520.36,4520.02,4520.02,NaN,NaN
1631107800,4515.65,4519.56,4508.87,4517.3,NaN,NaN
1631109600,4517.85,4521.79,4512.64,4513.44,NaN,NaN
1631111400,4513.42,4513.51,4493.95,4499.77,NaN,NaN
1631113200,4499.73,4508.84,4499.17,4505.86,NaN,NaN
1631115000,4505.89,4507.12,4496.9,4499.01,NaN,NaN
1631116800,4499.01,4513.48,4496.96,4512.43,NaN,NaN
1631118600,4512.52,4512.77,4507.32,4507.8,NaN,NaN
1631120400,4507.81,4511.02,4506.12,4510.5,NaN,NaN
1631122200,4510.55,4512.44,4508.17,4508.32,NaN,NaN
1631124000,4508.33,4515.09,4508.31,4511.98,NaN,NaN
1631125800,4512.09,4513.12,4510.47,4512.92,NaN,NaN
1631127600,4512.91,4515.97,4512.12,4512.51,NaN,NaN
1631129400,4512.5,4513.82,4509.29,4513.58,NaN,NaN
1631131200,4514.46,4514.46,4514.05,4514.08,NaN,NaN
1631194200,4511.41,4524.73,4510.24,4522.16,NaN,NaN
1631196000,4522.23,4529.65,4520.91,4527.05,NaN,NaN
1631197800,4527.15,4529.9,4523.35,4523.41,NaN,NaN
1631199600,4523.44,4524.21,4513.24,4513.24,NaN,NaN
1631201400,4513.27,4517.22,4512.68,4516.95,NaN,NaN
1631203200,4516.99,4517.13,4509.98,4512.51,NaN,NaN
1631205000,4512.54,4515.62,4510.04,4510.83,NaN,NaN
1631206800,4510.82,4515.07,4498.91,4502.44,NaN,NaN
1631208600,4502.42,4502.42,4495.16,4498.21,NaN,NaN
1631210400,4498.24,4500.7,4492.64,4498.95,NaN,NaN
1631212200,4498.94,4503.51,4494.23,4502.8,NaN,NaN
1631214000,4502.79,4504.23,4498.14,4500.32,NaN,NaN
1631215800,4500.17,4505.91,4492.07,4492.61,NaN,NaN
1631217600,4493.64,4493.64,4493.25,4493.27,NaN,NaN
1631280600,4506.92,4520.47,4500.25,4502.21,NaN,NaN
1631282400,4502.09,4502.1,4492.03,4494.9,NaN,NaN
1631284200,4494.95,4494.95,4480.06,4486.22,NaN,NaN
1631286000,4486.22,4487.7,4479.71,4479.71,NaN,NaN
1631287800,4479.49,4485.3,4477.95,4483.54,NaN,NaN
1631289600,4483.61,4493.29,4482.18,4492.8,NaN,NaN
1631291400,4492.83,4497.64,4492.75,4495.31,NaN,NaN
1631293200,4495.36,4497.79,4492.21,4492.32,NaN,NaN
1631295000,4492.43,4495.62,4488.81,4490.36,NaN,NaN
1631296800,4490.49,4491.76,4485.44,4485.52,NaN,NaN
1631298600,4485.53,4486.33,4483.14,4483.76,NaN,NaN
1631300400,4483.76,4483.77,4472.61,4473.12,NaN,NaN
1631302200,4472.96,4474.33,4457.66,4459.15,NaN,NaN
1631304000,4458.98,4458.98,4458.54,4458.57,NaN,NaN
1631539800,4487.78,4492.99,4472.33,4476.37,NaN,NaN
1631541600,4476.6,4478.33,4459.02,4464.23,NaN,NaN
1631543400,4464.38,4475.52,4459.95,4471.33,NaN,NaN
1631545200,4471.41,4472.57,4453.63,4462.88,NaN,NaN
1631547000,4462.84,4466.71,4458.22,4458.46,NaN,NaN
1631548800,4458.49,4466.01,4455.72,4462.97,NaN,NaN
1631550600,4462.98,4465.75,4458.33,4465.04,NaN,NaN
1631552400,4465.07,4467.73,4456.39,4457.2,NaN,NaN
1631554200,4457.25,4457.96,4451.9,4453.57,NaN,NaN
1631556000,4453.57,4457.13,4447.34,4448.64,NaN,NaN
1631557800,4448.79,4454.27,4445.9,4452.94,NaN,NaN
1631559600,4452.91,4464.38,4445.7,4463.98,NaN,NaN
1631561400,4464.08,4469.61,4458.88,4469.12,NaN,NaN
1631563200,4469.08,4469.08,4468.7,4468.72,NaN,NaN
1631626200,4479.33,4485.68,4463.63,4464.02,NaN,NaN
1631628000,4464.05,4464.08,4455.07,4461.54,NaN,NaN
1631629800,4461.54,4461.96,4449.8,4452.71,NaN,NaN
1631631600,4452.76,4460.27,4452.73,4460.05,NaN,NaN
1631633400,4460.08,4463.06,4458.49,4463.05,NaN,NaN
1631635200,4463.05,4465.67,4461.48,4462.18,NaN,NaN
1631637000,4462.19,4462.19,4451.77,4452.41,NaN,NaN
1631638800,4452.31,4454.53,4444.14,4452.22,NaN,NaN
1631640600,4452.19,4455.11,4447.79,4453.19,NaN,NaN
1631642400,4453.34,4453.96,4441.66,4443.25,NaN,NaN
1631644200,4443.07,4444.34,4435.71,4444.33,NaN,NaN
1631646000,4444.26,4445.37,4437.13,4437.59,NaN,NaN
1631647800,4437.6,4445.22,4435.46,4443.9,NaN,NaN
1631649600,4443.58,4443.58,4443.05,4443.06,NaN,NaN
1631712600,4447.49,4456.2,4438.37,4453.46,NaN,NaN
1631714400,4453.52,4457.71,4442.58,4447.5,NaN,NaN
1631716200,4447.28,4454.86,4445.77,4452.78,NaN,NaN
1631718000,4452.82,4458.54,4450.91,4456.24,NaN,NaN
1631719800,4456.19,4456.6,4451.33,4456.58,NaN,NaN
1631721600,4456.57,4464.23,4453.63,4462.12,NaN,NaN
1631723400,4462.15,4473.41,4462.15,4472.34,NaN,NaN
1631725200,4472.35,4478.06,4472.35,4477.07,NaN,NaN
1631727000,4477.08,4481.84,4477.08,4477.38,NaN,NaN
1631728800,4477.3,4479.3,4474.74,4476.38,NaN,NaN
1631730600,4476.32,4479.71,4475.59,4475.78,NaN,NaN
1631732400,4475.78,4484.38,4475.08,4482.25,NaN,NaN
1631734200,4482.23,4486.87,4479.35,4480.95,NaN,NaN
1631736000,4481.26,4481.26,4480.69,4480.69,NaN,NaN
1631799000,4477.09,4485.18,4461.98,4464.82,NaN,NaN
1631800800,4465.27,4465.27,4448.95,4456.13,NaN,NaN
1631802600,4455.95,4459.51,4443.8,4448.72,NaN,NaN
1631804400,4448.69,4454.24,4447.02,4452.23,NaN,NaN
1631806200,4452.29,4455.48,4449.41,4455.26,NaN,NaN
1631808000,4455.31,4461.95,4453.32,4459.32,NaN,NaN
1631809800,4459.37,4465.96,4459.37,4462.72,NaN,NaN
1631811600,4462.73,4464.58,4459.03,4462.71,NaN,NaN
1631813400,4462.67,4470.06,4457.59,4469.77,NaN,NaN
1631815200,4469.9,4474.93,4468.01,4471.32,NaN,NaN
1631817000,4471.39,4477.99,4470.95,4477.14,NaN,NaN
1631818800,4477.15,4485.87,4476.76,4477.14,NaN,NaN
1631820600,4477.15,4480.6,4472.81,4473.76,NaN,NaN
1631822400,4474.06,4474.06,4473.75,4473.76,NaN,NaN
1631885400,4469.74,4471.52,4448.76,4451.53,NaN,NaN
1631887200,4452.19,4454.32,4442.29,4449.01,NaN,NaN
1631889000,4449.16,4449.16,4437.08,4441.54,NaN,NaN
1631890800,4441.6,4447.98,4435.54,4440.79,NaN,NaN
1631892600,4440.79,4442.36,4433.99,4440.01,NaN,NaN
1631894400,4439.97,4446.15,4439.05,4443.13,NaN,NaN
1631896200,4443.17,4448.97,4443.05,4443.91,NaN,NaN
1631898000,4443.95,4444.27,4433.77,4437.66,NaN,NaN
1631899800,4437.67,4438.83,4427.93,4432.58,NaN,NaN
1631901600,4432.53,4437.38,4430.26,4430.84,NaN,NaN
1631903400,4430.85,4436.69,4427.76,4433.66,NaN,NaN
1631905200,4433.67,4438.22,4430.13,4432.05,NaN,NaN
1631907000,4432.02,4438.97,4428.92,4433.18,NaN,NaN
1631908800,4432.52,4432.99,4432.42,4432.98,NaN,NaN
1632144600,4375.99,4382.18,4356.45,4374.93,NaN,NaN
1632146400,4375.09,4375.09,4356.12,4364.68,NaN,NaN
1632148200,4364.76,4370.29,4357.22,4358.63,NaN,NaN
1632150000,4358.68,4368.12,4353.58,4365.36,NaN,NaN
1632151800,4365.29,4365.76,4346,4346,NaN,NaN
1632153600,4346.06,4346.56,4335.17,4341.82,NaN,NaN
1632155400,4341.78,4343.13,4332.95,4333.2,NaN,NaN
1632157200,4333.17,4336.32,4323.88,4336.15,NaN,NaN
1632159000,4336.15,4340.16,4332.98,4337.02,NaN,NaN
1632160800,4337.03,4339.66,4316.84,4318.23,NaN,NaN
1632162600,4318.02,4319.96,4309.15,4314.2,NaN,NaN
1632164400,4314.2,4325.52,4305.91,4325.52,NaN,NaN
1632166200,4325.65,4360.74,4324.76,4358.08,NaN,NaN
1632168000,4357.72,4357.75,4357.62,4357.72,NaN,NaN
1632231000,4381.83,4394.87,4372.58,4380.86,NaN,NaN
1632232800,4380.7,4382.79,4361.79,4369.47,NaN,NaN
1632234600,4369.65,4370.73,4347.96,4354.32,NaN,NaN
1632236400,4353.71,4368.93,4349.07,4361.62,NaN,NaN
1632238200,4361.82,4378.53,4361.82,4375.34,NaN,NaN
1632240000,4375.38,4385.92,4374.95,4377.58,NaN,NaN
1632241800,4377.59,4379.02,4366.89,4370.69,NaN,NaN
1632243600,4370.62,4372.21,4360.09,4360.6,NaN,NaN
1632245400,4360.68,4365.61,4355.56,4358.86,NaN,NaN
1632247200,4358.83,4364.81,4352.9,4353.34,NaN,NaN
1632249000,4353.37,4373.35,4353.12,4366.37,NaN,NaN
1632250800,4366.47,4376.49,4366.47,4373.92,NaN,NaN
1632252600,4373.9,4376.5,4354.66,4354.66,NaN,NaN
1632254400,4353.62,4354.19,4353.62,4354.18,NaN,NaN
1632317400,4375.57,4383.27,4367.82,4383.27,NaN,NaN
1632319200,4384.01,4393.64,4383.17,4390.84,NaN,NaN
1632321000,4390.84,4396.92,4390.19,4396.44,NaN,NaN
1632322800,4396.43,4399.83,4396.43,4398.78,NaN,NaN
1632324600,4398.64,4411.32,4398.6,4406.6,NaN,NaN
1632326400,4406.61,4406.72,4402.28,4405.14,NaN,NaN
1632328200,4405.14,4407.33,4400.33,4401.52,NaN,NaN
1632330000,4401.53,4401.79,4395.31,4399.79,NaN,NaN
1632331800,4399.8,4401.32,4392.91,4396.75,NaN,NaN
1632333600,4389.66,4416.75,4387.98,4411.49,NaN,NaN
1632335400,4411.56,4413.4,4384.21,4392.55,NaN,NaN
1632337200,4392.67,4413.89,4388.72,4407.25,NaN,NaN
1632339000,4407.26,4408.98,4392.77,4395.92,NaN,NaN
1632340800,4395.73,4395.74,4395.6,4395.63,NaN,NaN
1632403800,4415.9,4444.31,4414.47,4438.83,NaN,NaN
1632405600,4439.77,4452.75,4439.19,4449.96,NaN,NaN
1632407400,4449.95,4455.6,4445.64,4454.23,NaN,NaN
1632409200,4454.13,4454.13,4445.64,4450.48,NaN,NaN
1632411000,4450.49,4454.33,4448.89,4454.17,NaN,NaN
1632412800,4454.18,4454.39,4450.01,4453.66,NaN,NaN
1632414600,4453.61,4457.75,4453.61,4454.5,NaN,NaN
1632416400,4454.47,4461.48,4454.47,4461.15,NaN,NaN
1632418200,4461.18,4465.4,4461.17,4465.23,NaN,NaN
1632420000,4465.29,4465.39,4459.45,4459.55,NaN,NaN
1632421800,4459.58,4462.38,4456.25,4458.57,NaN,NaN
1632423600,4458.65,4459.24,4452.81,4454.5,NaN,NaN
1632425400,4454.55,4456.44,4447.78,4448.21,NaN,NaN
1632427200,4448.77,4448.99,4448.77,4448.99,NaN,NaN
1632490200,4438.04,4452.7,4430.27,4452.19,NaN,NaN
1632492000,4452.49,4455.5,4445.76,4448.5,NaN,NaN
1632493800,4448.46,4449.14,4439.77,4443.12,NaN,NaN
1632495600,4443.19,4449.01,4439.83,4440.5,NaN,NaN
1632497400,4440.45,4450.42,4439.05,4449.14,NaN,NaN
1632499200,4449.16,4452.97,4446.94,4450.89,NaN,NaN
1632501000,4450.93,4453.63,4449.85,4451.64,NaN,NaN
1632502800,4451.65,4452.5,4449.2,4451.97,NaN,NaN
1632504600,4451.96,4452.08,4445.28,4445.32,NaN,NaN
1632506400,4445.35,4448.77,4445.29,4448.62,NaN,NaN
1632508200,4448.65,4456.25,4448.22,4456.13,NaN,NaN
1632510000,4456.14,4459.05,4450.86,4457.3,NaN,NaN
1632511800,4457.33,4463.12,4455.42,4455.57,NaN,NaN
1632513600,4455.57,4455.64,4455.46,4455.47,NaN,NaN
1632749400,4441.52,4449.18,4436.19,4446.2,NaN,NaN
1632751200,4445.96,4454.94,4441.64,4454.82,NaN,NaN
1632753000,4454.94,4457.3,4448.54,4448.99,NaN,NaN
1632754800,4448.93,4454.92,4445.67,4446.97,NaN,NaN
1632756600,4447.06,4448.84,4440.07,4444.06,NaN,NaN
1632758400,4444.04,4449.34,4441.04,4447.65,NaN,NaN
1632760200,4447.61,4447.61,4437.83,4439.26,NaN,NaN
1632762000,4439.51,4448.51,4438.28,4447.56,NaN,NaN
1632763800,4447.57,4450.91,4444.76,4450.67,NaN,NaN
1632765600,4450.66,4453.85,4449.7,4453.18,NaN,NaN
1632767400,4453.19,4453.49,4448.52,4448.8,NaN,NaN
1632769200,4448.84,4453.58,4447.57,4449.44,NaN,NaN
1632771000,4449.42,4451.19,4439.95,4443.58,NaN,NaN
1632772800,4443.39,4443.39,4443.1,4443.1,NaN,NaN
1632835800,4410.27,4416.66,4389.15,4397.44,NaN,NaN
1632837600,4397.1,4397.1,4365.94,4374.28,NaN,NaN
1632839400,4374.37,4381.58,4365.76,4372.69,NaN,NaN
1632841200,4372.69,4375.64,4354.82,4362.56,NaN,NaN
1632843000,4362.56,4366.1,4354.47,4362.09,NaN,NaN
1632844800,4362.04,4366.97,4353.39,4363.09,NaN,NaN
1632846600,4363.02,4363.02,4347.91,4349.72,NaN,NaN
1632848400,4349.7,4365.94,4346.33,4363.32,NaN,NaN
1632850200,4363.25,4365.3,4353.63,4353.63,NaN,NaN
1632852000,4353.63,4368.13,4347.18,4368.1,NaN,NaN
1632853800,4368.11,4377.93,4359.48,4375.37,NaN,NaN
1632855600,4375.38,4382.51,4365.12,4365.12,NaN,NaN
1632857400,4365.01,4371.53,4348.58,4352.49,NaN,NaN
1632859200,4352.78,4352.78,4352.55,4352.64,NaN,NaN
1632922200,4366.31,4379.96,4356.85,4377.4,NaN,NaN
1632924000,4377.74,4384.66,4374.63,4379.17,NaN,NaN
1632925800,4379.12,4385.57,4371.5,4382.53,NaN,NaN
1632927600,4382.65,4383.09,4372.94,4373.22,NaN,NaN
1632929400,4373.57,4375.35,4366.1,4372.41,NaN,NaN
1632931200,4372.42,4374.87,4358.42,4361.62,NaN,NaN
1632933000,4361.48,4369.16,4359.82,4365.88,NaN,NaN
1632934800,4366,4369.11,4360.88,4362.9,NaN,NaN
1632936600,4362.72,4365.26,4355.08,4365.22,NaN,NaN
1632938400,4365.22,4381.55,4364.65,4377.88,NaN,NaN
1632940200,4377.92,4385,4377.92,4382.16,NaN,NaN
1632942000,4382.21,4384.24,4375.97,4377.55,NaN,NaN
1632943800,4377.55,4378.09,4355.77,4359.58,NaN,NaN
1632945600,4359.8,4359.83,4359.45,4359.45,NaN,NaN
1633008600,4370.67,4382.55,4368.74,4373.69,NaN,NaN
1633010400,4373.72,4375.98,4362.7,4367.09,NaN,NaN
1633012200,4366.9,4368.02,4350.4,4353.18,NaN,NaN
1633014000,4353.17,4366.65,4350.5,4362.56,NaN,NaN
1633015800,4362.49,4362.49,4331.45,4338.1,NaN,NaN
1633017600,4338.11,4339.58,4316.85,4320.3,NaN,NaN
1633019400,4320.09,4329.72,4315.45,4324.15,NaN,NaN
1633021200,4324.07,4337.14,4322.14,4324.92,NaN,NaN
1633023000,4324.91,4333.64,4320.23,4333.64,NaN,NaN
1633024800,4333.72,4346.95,4333.49,4341.93,NaN,NaN
1633026600,4342,4353.33,4339.72,4339.72,NaN,NaN
1633028400,4339.72,4350.62,4315.45,4338.7,NaN,NaN
1633030200,4338.68,4346.72,4306.84,4306.84,NaN,NaN
1633032000,4306.24,4307.54,4306.24,4307.53,NaN,NaN
1633095000,4317.16,4330.83,4304.3,4309.69,NaN,NaN
